Strike,Dip,Rake,P,SV,SH,SH/SV,P/SV,P/SH,source
10,20,100,0.419978743958,4.10473951027,2.22139900811,0.541179044992,0.102315565435,0.189060471543,S0183a_DWAK_10.csv
10,45,-100,0.53088169871,4.16277649175,2.20436269803,0.529541449654,0.127530675683,0.240832281904,S0183a_DWAK_10.csv
10,70,100,0.784360168375,2.51522979493,1.30414512545,0.518499394399,0.311844337228,0.60143626125,S0183a_DWAK_10.csv
10,90,0,0.309837315339,2.5451469953,1.31422059955,0.516363338534,0.121736511059,0.235757463735,S0183a_DWAK_10.csv
100,45,-100,0.610864521866,3.71762949623,2.05437019143,0.552602187366,0.164315600166,0.297348805203,S0183a_DWAK_10.csv
100,90,0,0.309837315339,2.5451469953,1.31422059955,0.516363338534,0.121736511059,0.235757463735,S0183a_DWAK_10.csv
150,80,45,0.579561918519,2.64292635298,1.41396111335,0.53499830283,0.219287956271,0.409885330683,S0183a_DWAK_10.csv
150,80,45,0.579561918519,2.64292635298,1.41396111335,0.53499830283,0.219287956271,0.409885330683,S0183a_DWAK_10.csv
200,45,100,0.523432350349,4.32953225276,2.09199412715,0.483191717955,0.120898129357,0.250207370831,S0183a_DWAK_10.csv
230,45,100,0.71934103213,2.92831153113,1.42682622343,0.487252195767,0.245650445481,0.504154619753,S0183a_DWAK_10.csv
230,70,45,0.0481624525159,0.913449662032,0.499597575453,0.546934983086,0.0527258966944,0.096402494492,S0183a_DWAK_10.csv
230,70,45,0.0481624525159,0.913449662032,0.499597575453,0.546934983086,0.0527258966944,0.096402494492,S0183a_DWAK_10.csv
250,80,45,0.0559522639084,1.03705743155,0.554964528837,0.535133843078,0.0539529077235,0.100821333619,S0183a_DWAK_10.csv
250,80,45,0.0559522639084,1.03705743155,0.554964528837,0.535133843078,0.0539529077235,0.100821333619,S0183a_DWAK_10.csv
255,0,0,0.932369279515,1.39773516625,0.694126323033,0.496607898116,0.66705718081,1.34322708789,S0183a_DWAK_10.csv
255,45,45,0.0525205026058,3.10934116646,1.68473041232,0.541828741887,0.0168911997089,0.0311744254283,S0183a_DWAK_10.csv
255,45,45,0.0525205026058,3.10934116646,1.68473041232,0.541828741887,0.0168911997089,0.0311744254283,S0183a_DWAK_10.csv
255,60,-100,0.536186866046,2.54053793898,1.29144484122,0.50833519209,0.211052493182,0.415183714342,S0183a_DWAK_10.csv
260,45,45,0.0792631221283,3.38365722393,1.57302221484,0.464888170031,0.0234252812512,0.0503890672238,S0183a_DWAK_10.csv
260,45,45,0.0792631221283,3.38365722393,1.57302221484,0.464888170031,0.0234252812512,0.0503890672238,S0183a_DWAK_10.csv
270,20,0,0.895565666398,1.91194812776,0.908996165027,0.475429302621,0.468404792681,0.985224911671,S0183a_DWAK_10.csv
270,60,0,0.646098254487,2.41031613595,1.11452826597,0.462399205379,0.268055399394,0.579705579672,S0183a_DWAK_10.csv
270,60,100,0.821076190987,2.02850661985,1.11453983081,0.549438596799,0.404768800333,0.736695242547,S0183a_DWAK_10.csv
270,80,45,0.123107267734,1.96998403731,1.01019039271,0.512791156463,0.0624915052115,0.121865411335,S0183a_DWAK_10.csv
270,80,45,0.123107267734,1.96998403731,1.01019039271,0.512791156463,0.0624915052115,0.121865411335,S0183a_DWAK_10.csv
150,20,0,0.0700496856857,0.0574122647459,3.02940871795,52.7658807984,1.22011709511,0.0231232204722,S0183a_DWAK_10.csv
200,90,-100,0.611608720846,0.526932686267,3.08695109222,5.85834049143,1.16069611316,0.198127117202,S0183a_DWAK_10.csv
260,80,100,0.481718871496,0.4041615713,4.25086766612,10.5177433185,1.19189677026,0.113322481275,S0183a_DWAK_10.csv
10,70,-100,0.947998640684,1.59088758884,0.432907590609,0.272117020491,0.595892913702,2.18984065248,S0183a_DWAK_10.csv
150,20,-100,0.931830112933,2.40931076112,0.399023497738,0.165617281164,0.386762109716,2.33527628878,S0183a_DWAK_10.csv
200,90,0,0.334397640899,2.7468968676,0.13352197866,0.0486082969605,0.121736511059,2.5044389265,S0183a_DWAK_10.csv
270,45,0,0.785395306663,2.35457588405,0.366768860258,0.155768545301,0.333561263404,2.14139037352,S0183a_DWAK_10.csv
10,45,-100,0.345876725598,4.4127688197,2.44738033259,0.554613312544,0.0783808850474,0.141325286059,S0183a_DWAK_15.csv
100,20,-90,0.683824540952,2.45086196656,1.31665193803,0.537219947919,0.279013894003,0.519366220639,S0183a_DWAK_15.csv
100,20,90,0.683824540952,2.45086196656,1.31665193803,0.537219947919,0.279013894003,0.519366220639,S0183a_DWAK_15.csv
100,45,-90,0.401684796944,3.72602556516,1.88234877412,0.505189441456,0.107805163953,0.213395520781,S0183a_DWAK_15.csv
100,45,90,0.401684796944,3.72602556516,1.88234877412,0.505189441456,0.107805163953,0.213395520781,S0183a_DWAK_15.csv
200,20,-100,0.650037176287,2.62063099414,1.25061062623,0.477217368271,0.248046053695,0.519775830024,S0183a_DWAK_15.csv
